person_id,leuven_id,person_name
25032974,26842439,N.V. PHILIPS GLOEILAMPEN FABRIEKEN
25033005,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEK
25033013,26842439,"N,V PHILIPS GLOEILAMPENFABRIEKEN"
25033015,26842439,"N.V, PHILIPS' GLOEILAMPENFABRIEKEN"
25033021,26842439,N.V. PHILIP'S GLOEILAMPENFABRIEKEN
25033022,26842439,N.V. PHILIP'S GLOEILAMPENFABRIEKEN
25033057,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN
25033058,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN
25033059,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN
25033060,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN
25033061,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN
25033062,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN
25033063,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN
25033064,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN
25033065,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN
25033066,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN
25033067,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN
25033068,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN
25033069,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN
25033070,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN
25033071,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN
25033072,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN
25033073,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN
25033074,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN
25033075,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN
25033076,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN
25033080,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN
25033082,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN
25033093,26842439,"N.V. PHILIPS' GLOEILAMPENFABRIEKEN,"
25033098,26842439,"N.V. PHILIPS' GLOEILAMPENFABRIEKEN,"
25033107,26842439,N.V. PHILIPS[ GLOEILAMPENFABRIEKEN
25033109,26842439,N.V. PHILIPS` GLOEILAMPENFABRIEKEN
25033110,26842439,N.V. PHILIPS 'GLOEILAMPENFABRIEKEN
25033111,26842439,N.V. PHILIPS GLOEI-LAMPENFABRIEKEN
25033125,26842439,N.V. PHILIPS GLOEILAMPENFABRIEKEN
25033126,26842439,N.V. PHILIPS GLOEILAMPENFABRIEKEN
25033127,26842439,N.V. PHILIPS GLOEILAMPENFABRIEKEN
25033128,26842439,N.V. PHILIPS GLOEILAMPENFABRIEKEN
25033129,26842439,N.V. PHILIPS GLOEILAMPENFABRIEKEN
25033132,26842439,N.V. PHILIPS GLOEILAMPENFABRIEKEN
25033136,26842439,N.V. Philips' Gloeilampenfabrieken
25033137,26842439,N.V. Philips' Gloeilampenfabrieken
25033138,26842439,N.V. Philips Gloeilampenfabrieken
25033141,26842439,N.V PHILIPS' GLOEILAMPENFABRIEKEN
25033142,26842439,N.V PHILIPS' GLOEILAMPENFABRIEKEN
25033149,26842439,NV. PHILIPS GLOEILAMPENFABRIEKEN
25033154,26842439,NV PHILIPS' GLOEILAMPENFABRIEKEN
25033156,26842439,NV PHILIPS GLOEILAMPENFABRIEKEN
25033167,26842439,"N.V. PHILIPS' GLOEILAMPENFABRIEKEN, EINDHOVEN"
25033182,26842439,"N.V. PHILIPS' GLOEILAMPENFABRIEKEN, EINDHOVEN, NL"
25033227,26842439,N.V. PHILIPS' GLOEILAMPENFABRIEKEN TE EINDHOVEN.
25033247,26842439,"N.V. PHILIPS' GLOEILAMPENFABRIEKEN,NL"
25033260,26842439,N.V. PHILIPS' GLOEILAMPENFABRIKEN
25033266,26842439,N.V. PHILIPS GLOEILAMPENFABRIKEN
25033323,26842439,N.V. PHILIPS` GLOELAMPENFABRIEKEN
25033386,26842439,N.V. PHILIPS'GLOEILAMPENFABRIEKEN
25033387,26842439,N.V. PHILIPS'GLOEILAMPENFABRIEKEN.
25033391,26842439,NV PHILIPS'GLOEILAMPENFABRIEKEN
25033429,26842439,N.V. PHILIPS'GLOEILAMPENFABRIKEN
25033451,26842439,"N.V. PHILIPSOGLOEILAMPENFABRIE,NL"
25033453,26842439,N.V. PHILIPS'S GLOEILAMPENFABRIEKEN
25033454,26842439,N.V. PHILIPSS' GLOEILAMPENFABRIEKEN
25033467,26842439,N.V. PHILLIPS GLOEILAMPENFABRIEKEN
25034694,26842439,N.V.FILIPS GLOELAMPENFABRIKEN
25034695,26842439,N.V.FILIPS GLOELAMPENFABRIKEN (FIRMA)
25034970,25051650,N.V.NUTRICIA
25034971,25051650,NV.NUTRICIA
25035017,26842439,"N.V.PHILIPS CO.,LTD."
25035048,26842439,N.V.PHILIPS' GLOEILAMPENFABRIEKEN
25035050,26842439,N.V.PHILIPS' GLOEILAMPENFABRIEKEN
25035051,26842439,N.V.PHILIPS' GLOEILAMPENFABRIEKEN
25035052,26842439,N.V.PHILIPS' GLOEILAMPENFABRIEKEN
25035054,26842439,N.V.PHILIPS[ GLOEILAMPENFABRIEKEN
25035055,26842439,N.V.PHILIPS` GLOEILAMPENFABRIEKEN
25035063,26842439,N.V.PHILIPS GLOEILAMPENFABRIEKEN
25035064,26842439,N.V.PHILIPS GLOEILAMPENFABRIEKEN
25035078,26842439,N.V.PHILIPS' GLOEILAMPENFABRIKEN
25035081,26842439,N.V.PHILIPS` GLOEILAMPENFABRIKEN
25035083,26842439,N.V.PHILIPS GLOEILAMPENFABRIKEN
25035808,25056575,"NXP,  B.V."
25035809,25056575,"NXP , B.V."
25035811,25056575,"NXP, B. V."
25035812,25056575,NXP B. V.
25035813,25056575,NXP B. V.
25035815,25056575,"NXP, B.V."
25035816,25056575,"NXP, B.V."
25035817,25056575,"NXP, B.V."
25035820,25056575,NXP. B.V.
25035821,25056575,NXP B.V
25035822,25056575,NXP B.V
25035825,25056575,NXP B.V.
25035826,25056575,NXP B.V.
25035827,25056575,NXP B.V.
25035828,25056575,NXP B.V.
25035829,25056575,NXP B.V.
25035830,25056575,NXP B.V.
25035831,25056575,NXP B.V.
25035832,25056575,NXP B.V.
25035833,25056575,NXP B.V.
25035834,25056575,NXP B.V.
25035835,25056575,NXP B.V.
25035836,25056575,NXP B.V.
25035837,25056575,NXP B.V.
25035838,25056575,NXP B.V.
25035839,25056575,NXP B.V.
25035840,25056575,NXP B.V.
25035841,25056575,NXP B.V.
25035842,25056575,NXP B.V.
25035843,25056575,NXP B.V.
25035849,25056575,NXP BV
25035850,25056575,NXP BV
25035851,25056575,NXP BV.
25035852,25056575,NXP BV;
25035859,25056575,"NXP CO., LTD."
25035860,25056575,NXP INC.
25035861,25056575,NXP NV
25499926,25528197,OMRON EUROPE B.V.
25499927,25528197,Omron Europe B.V.
25499928,25528197,Omron Europe B.V.
25499929,25528197,Omron Europe B.V.
26343943,26358567,PAUL WURTH S.A.
26778847,26795070,PFIZER LIMITED
26793092,26809672,Pharmacia & Upjohn Groningen BV
26793362,26809672,PHARMACIA & UPJOHN GRONINGEN B.V.
26793364,26809672,PHARMACIA & UPJOHN GRONINGEN BV
26793366,26809672,Pharmacia & Upjohn Groningen BV
26793367,26809672,Pharmacia & Upjohn Groningen BV
26793423,26809672,PHARMACIA &AMP
26793683,26809672,PHARMACIA GRONINGEN B. V.
26793687,26809672,PHARMACIA GRONINGEN B.V.
26793690,26809672,PHARMACIA GRONINGEN BV
26793691,26809672,PHARMACIA GRONINGEN BV
26793692,26809672,PHARMACIA GRONINGEN BV
26793694,26809672,PHARMACIA GRONINGEN BV.
26793695,26809672,"Pharmacia Groningen, BV"
26793696,26809672,Pharmacia Groningen B.V.
26793697,26809672,Pharmacia Groningen BV
26825510,26842439,PHILIPS AB
26825724,26842439,PHILIPS CORP.
26825900,26842439,PHILIPS ELECTRON NV
26825915,26842439,PHILIPS ELECTRONIC AB
26826021,26842439,"PHILIPS ELECTRONIC CO., LTD."
26826023,26842439,PHILIPS ELECTRONIC N. V.
26826024,26842439,PHILIPS ELECTRONIC N V
26826029,26842439,PHILIPS ELECTRONIC N.V.
26826030,26842439,PHILIPS ELECTRONIC NV
26826062,26842439,PHILIPS ELECTRONICS B.V.
26826063,26842439,"PHILIPS ELECTRONICS CO., LTD."
26826064,26842439,PHILIPS ELECTRONICS CO. LTD.
26826071,26842439,PHILIPS ELECTRONICS LTD
26826082,26842439,PHILIPS ELECTRONICS N. V.
26826083,26842439,PHILIPS ELECTRONICS N. V.
26826085,26842439,PHILIPS ELECTRONICS N V
26826086,26842439,PHILIPS ELECTRONICS NA
26826145,26842439,PHILIPS' ELECTRONICS N.V.
26826146,26842439,"PHILIPS ELECTRONICS, N.V."
26826148,26842439,PHILIPS ELECTRONICS N.V
26826156,26842439,PHILIPS ELECTRONICS N.V.
26826157,26842439,PHILIPS ELECTRONICS N.V.
26826158,26842439,PHILIPS ELECTRONICS N.V.
26826159,26842439,PHILIPS ELECTRONICS N.V.
26826160,26842439,PHILIPS ELECTRONICS N.V.
26826161,26842439,PHILIPS ELECTRONICS N.V.
26826162,26842439,PHILIPS ELECTRONICS N.V.
26826163,26842439,PHILIPS ELECTRONICS N.V.
26826172,26842439,"PHILIPS ELECTRONICS N.V.,"
26826174,26842439,PHILIPS ELECTRONICS NV
26826175,26842439,PHILIPS ELECTRONICS NV.
26826176,26842439,Philips Electronics N.V.
26826177,26842439,Philips Electronics N.V.
26826178,26842439,Philips Electronics N.V.
26826181,26842439,"PHILIPS ELECTRONICS N.V., EINDHOVEN"
26826182,26842439,"PHILIPS ELECTRONICS NV, EINDHOVEN"
26826185,26842439,"PHILIPS ELECTRONICS N.V., EINDHOVEN, NL"
26826190,26842439,PHILIPS ELECTRONICS N.V. TE EINDHOVEN.
26826193,26842439,PHILIPS ELECTRONICS SA
26826197,26842439,PHILIPS ELECTRONICS U.K. LIMITED
26826201,26842439,PHILIPS ELECTRONICS UK LIMITED
26826208,26842439,PHILIPS ELECTRONICS UK LTD.
26826348,26842439,PHILIPS GLOEILAMPENFAB:NV
26826355,26842439,PHILIPS' GLOEILAMPENFABRIEKEN
26826362,26842439,Philips Gloeilampenfabrieken
26826402,26842439,"PHILIPS' GLOEILAMPENFABRIEKEN, NV"
26826411,26842439,PHILIPS' GLOEILAMPENFABRIEKEN N.V.
26826415,26842439,PHILIPS' GLOEILAMPENFABRIEKEN NV
26826443,26842439,PHILIPS GLOEILAMPENFABRIEKEN N.V.
26826449,26842439,PHILIPS GLOEILAMPENFABRIEKEN NV
26826623,26844752,PHILIPS INTELLECTUAL PROPERTY & STANDARDS GMBH
26827035,26842439,PHILIPS NV
26827037,26842439,PHILIPS NV
26827063,26842439,PHILIPS' (N.V) GLOEILAMPENFABRIEKEN
26827064,26842439,PHILIPS' (N.V.) GLOEILAMPENFABRIEKEN
26827065,26842439,PHILIPS' (N.V.) GLOEILAMPENFABRIEKEN
26827066,26842439,PHILIPS' (N.V.) GLOEILAMPENFABRIEKEN
26827092,26842439,"PHILIPS NV,NL"
26827139,26844752,PHILIPS PATENTVERWALTUNG GMBH
26827686,26842439,PHILIPS'GLOEILAMPENFABRIEKEN
26827884,26842439,PHILIPS'S GLOEILAMPENFABRIEKEN N.V.
26834313,26842439,Phillips Electronics
26834316,26842439,PHILLIPS ELECTRONICS N. V.
26834322,26842439,PHILLIPS ELECTRONICS N.V.
27307876,27324206,"PPG INDUSTRIES,"
28594977,28616853,ROBERT BOSCH GMBH
28594978,28616853,ROBERT BOSCH GMBH
28595015,28616853,Robert Bosch GMBH
28595083,28616853,Robert Bosch GmbH
29698809,29727291,SANDOZ SA
29734290,29765039,SANOFI
29734620,29765039,Sanofi S.A.
29734932,29765744,SANOFI-SYNTHELABO
29771903,29801511,SARA LEE / DE N.V
29771904,29801511,SARA LEE / DE N.V.
29771905,29801511,Sara Lee / DE N.V.
29771906,29801511,"SARA LEE / DE NV, UTRECHT"
29771950,29801511,SARA LEE DE N. V.
29771952,29801511,SARA LEE/ DE N.V.
29771953,29801511,SARA LEE /DE N.V.
29771954,29801511,SARA LEE DE N.V.
29771956,29801511,SARA LEE DE NV
29771960,29801511,Sara Lee DE N.V.
29771961,29801511,Sara Lee DE N.V.
29771962,29801511,Sara Lee DE N.V.
29771963,29801511,Sara Lee De N.V.
29771964,29801511,Sara Lee De N.V.
29771966,29801511,SARA LEE DE/N.V.
29771994,29801511,SARA LEE/D.E.
29771995,29801511,SARA LEE/D.E.
29771997,29801511,SARA LEE/DE
29771998,29801511,"SARA LEE/DE,"
29771999,29801511,Sara Lee/DE
29772000,29801511,Sara Lee/DE B.V.
29772006,29801511,SARA LEE/DE N
29772007,29801511,SARA LEE/DE N. V.
29772009,29801511,Sara Lee/DE N. V.
29772015,29801511,SARA LEE/DE N.V.
29772016,29801511,SARA LEE/DE N.V.
29772017,29801511,SARA LEE/DE N.V.
29772018,29801511,SARA LEE/DE N.V.
29772019,29801511,SARA LEE/DE N.V.
29772020,29801511,SARA LEE/DE N.V.
29772021,29801511,SARA LEE/DE N.V.
29772022,29801511,SARA LEE/DE N.V.
29772023,29801511,SARA LEE/DE N.V.
29772024,29801511,SARA LEE/DE N.V.
29772025,29801511,"SARA LEE/DE N.V.,"
29772026,29801511,"SARA LEE/DE N.V.,"
29772028,29801511,SARA LEE/DE NV
29772029,29801511,SARA LEE/DE NV.
29772033,29801511,Sara Lee/DE N.V.
29772034,29801511,Sara Lee/DE N.V.
29772035,29801511,Sara Lee/DE N.V.
29772036,29801511,Sara Lee/DE N.V.
29772037,29801511,Sara Lee/DE N.V.
29772038,29801511,Sara Lee/DE N.V.
29772039,29801511,Sara Lee/DE N.V.
29772041,29801511,Sara Lee/De N.V.
29772042,29801511,Sara Lee/De N.V.
29772043,29801511,Sara Lee/De N.V.
29772044,29801511,Sara Lee/De N.V.
29772048,29801511,SARA LEE/DE N.V. TE UTRECHT.
29772049,29801511,"SARA LEE/DE N.V., UTRECHT"
29772050,29801511,"SARA LEE/DE NV, UTRECHT"
29772052,29801511,"SARA LEE/DE N.V., UTRECHT, NL"
29775359,29801511,SaraLee/DE N.V.
29962346,29989405,SCA HYGIENE PRODUCTS ZEIST B. V.
29962347,29989405,SCA HYGIENE PRODUCTS ZEIST B.V
29962350,29989405,SCA HYGIENE PRODUCTS ZEIST B.V.
29962352,29989405,SCA HYGIENE PRODUCTS ZEIST BV.
29962353,29989405,SCA Hygiene Products Zeist B.V.
29962354,29989405,SCA Hygiene Products Zeist B.V.
29962355,29989405,SCA Hygiene Products Zeist B.V.
29962356,29989405,SCA Hygiene Products Zeist B.V.
29962357,29989405,SCA Hygiene Products Zeist B.V.
29962358,29989405,"SCA HYGIENE PRODUCTS ZEIST B.V., ZEIST"
30067434,30092337,Schering Aktiengesellschaft
30144043,30169087,SCHLUMBERGER CA LTD.
30144075,30169087,SCHLUMBERGER CANADA LIMITED
30144243,30169424,SCHLUMBERGER HOLDINGS
30144246,30169424,SCHLUMBERGER HOLDINGS B.V.
30144257,30169424,SCHLUMBERGER HOLDINGS LIMITED
30144258,30169424,SCHLUMBERGER HOLDINGS LIMITED
30144526,30169087,SCHLUMBERGER LIMITED
30144527,30169087,SCHLUMBERGER LIMITED
30144899,30170026,SCHLUMBERGER TECH B.V.
30144925,30170026,"SCHLUMBERGER TECHNOLOGIE, B.V."
30144994,30170026,SCHLUMBERGER TECHNOLOGY B. V.
30144996,30170026,"SCHLUMBERGER TECHNOLOGY, B.V"
30144998,30170026,"SCHLUMBERGER TECHNOLOGY, B.V."
30145000,30170026,"SCHLUMBERGER TECHNOLOGY, BV"
30145003,30170026,SCHLUMBERGER TECHNOLOGY B.V
30145009,30170026,SCHLUMBERGER TECHNOLOGY B.V.
30145010,30170026,SCHLUMBERGER TECHNOLOGY B.V.
30145011,30170026,SCHLUMBERGER TECHNOLOGY B.V.
30145012,30170026,SCHLUMBERGER TECHNOLOGY B.V.
30145013,30170026,SCHLUMBERGER TECHNOLOGY B.V.
30145014,30170026,SCHLUMBERGER TECHNOLOGY B.V.
30145015,30170026,SCHLUMBERGER TECHNOLOGY B.V.
30145016,30170026,SCHLUMBERGER TECHNOLOGY B.V.
30145017,30170026,SCHLUMBERGER TECHNOLOGY B.V.
30145018,30170026,SCHLUMBERGER TECHNOLOGY B.V.
30145019,30170026,SCHLUMBERGER TECHNOLOGY B.V.
30145021,30170026,SCHLUMBERGER TECHNOLOGY B.V.
30145022,30170026,SCHLUMBERGER TECHNOLOGY B.V.
30145023,30170026,SCHLUMBERGER TECHNOLOGY B.V.
30145024,30170026,SCHLUMBERGER TECHNOLOGY B.V.
30145025,30170026,SCHLUMBERGER TECHNOLOGY B.V.
30145029,30170026,"SCHLUMBERGER TECHNOLOGY B.V.,"
30145035,30170026,SCHLUMBERGER TECHNOLOGY BV
30145036,30170026,SCHLUMBERGER TECHNOLOGY BV
30145037,30170026,SCHLUMBERGER TECHNOLOGY BV
30145041,30170026,SCHLUMBERGER TECHNOLOGY BV.
30145042,30170026,Schlumberger Technology B.V.
30145043,30170026,Schlumberger Technology B.V.
30145044,30170026,Schlumberger Technology B.V.
30145045,30170026,Schlumberger Technology B.V.
30145046,30170026,Schlumberger Technology B.V.
30145047,30170026,Schlumberger Technology B.V.
30145048,30170026,Schlumberger Technology B.V.
30145049,30170026,Schlumberger Technology B.V.
30145050,30170026,Schlumberger Technology B.V.
30145051,30170026,Schlumberger Technology B.V.
30145053,30170026,"SCHLUMBERGER TECHNOLOGY B.V., DEN HAAG"
30145054,30170026,"SCHLUMBERGER TECHNOLOGY B.V., DEN HAAG, NL"
30145056,30170026,"SCHLUMBERGER TECHNOLOGY B.V., DEN HAAG/'S-GRAVENHAGE"
30145057,30170026,"SCHLUMBERGER TECHNOLOGY B.V., DEN HAAG/'S-GRAVENHAGE, NL"
30145060,30170026,SCHLUMBERGER TECHNOLOGY B.V. (STBV)
30145061,30170026,"SCHLUMBERGER TECHNOLOGY B.V., THE HAGUE"
30145076,30170026,SCHLUMBERGER TECHNOLOGY CORP
30145084,30170026,SCHLUMBERGER TECHNOLOGY CORP.
30145248,30170026,SCHLUMBERGER TECHNOLOGY LIMITED B.V.
30145253,30170026,SCHLUMBERGER TECHNOLOOGY B. V.
30145254,30170026,SCHLUMBERGER TECHNOLOOGY B.V.
30466745,30170026,SCLUMBERGER TECHNOLOGY B.V.
30503551,30530213,SEAGATE TECHNOLOGY INTERNATIONAL
30943689,30982984,SHEEL INTERNATIONAL RESEARCH MAATSCHAPPIJ B.V.
30943693,30982984,SHEEL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30943694,30982984,SHEEL INTERNATIONALE RESEARCH MAATSCHAPPIJ BV
30956387,30984013,SHELL CANADA LIMITED
30956388,30984013,SHELL CANADA LIMITED
30956389,30984013,SHELL CANADA LIMITED
30956390,30984013,SHELL CANADA LIMITED
30956406,30984013,SHELL CANADA LTD.
30956673,30982984,SHELL INTENATIONALE RESEARCH MAATSCHAPPIJ B.V.
30956705,30982984,SHELL INTERNACIONALE RESEARCH MAATSCHAPPIJ B.V
30956706,30982984,SHELL INTERNACIONALE RESEARCH MAATSCHAPPIJ B.V.
30956777,30982984,SHELL INTERNATIONAL RESEARCH  MAATSCHAPPIJ B.V.
30956792,30982984,SHELL INTERNATIONAL RESEARCH MAASCHAPPIJ B.V.
30956798,30982984,SHELL INTERNATIONAL RESEARCH MAATSCHAPPI B.V.
30956803,30982984,SHELL INTERNATIONAL RESEARCH MAATSCHAPPIJ
30956805,30982984,SHELL INTERNATIONAL RESEARCH MAATSCHAPPIJ B. V
30956807,30982984,SHELL INTERNATIONAL RESEARCH MAATSCHAPPIJ B. V.
30956810,30982984,SHELL INTERNATIONAL RESEARCH MAATSCHAPPIJ B V
30956811,30982984,SHELL INTERNATIONAL RESEARCH MAATSCHAPPIJ B V.
30956818,30982984,SHELL INTERNATIONAL RESEARCH MAATSCHAPPIJ B.V
30956824,30982984,SHELL INTERNATIONAL RESEARCH MAATSCHAPPIJ B.V.
30956825,30982984,SHELL INTERNATIONAL RESEARCH MAATSCHAPPIJ B.V.
30956826,30982984,SHELL INTERNATIONAL RESEARCH MAATSCHAPPIJ B.V.
30956828,30982984,SHELL INTERNATIONAL RESEARCH MAATSCHAPPIJ B.V.
30956829,30982984,SHELL INTERNATIONAL RESEARCH MAATSCHAPPIJ B.V.
30956830,30982984,SHELL INTERNATIONAL RESEARCH MAATSCHAPPIJ B.V.
30956834,30982984,SHELL INTERNATIONAL RESEARCH MAATSCHAPPIJ BV
30956836,30982984,SHELL INTERNATIONAL RESEARCH MAATSCHAPPIJ BV.
30956837,30982984,Shell International Research Maatschappij B.V.
30956866,30982984,SHELL INTERNATIONAL RESEARCH MAATSCHHAPPIJ B.V.
30956867,30982984,SHELL INTERNATIONAL RESEARCH MAATSCHPPIJ B.V.
30956873,30982984,SHELL INTERNATIONAL RESEARCH MAATSHAPPIJ B.V.
30956884,30982984,SHELL INTERNATIONAL RESEARCH MATSCHAPPIJ B.V.
30956894,30982984,SHELL INTERNATIONAL RESEARCHMAATSCHAPPIJ B. V.
30956895,30982984,SHELL INTERNATIONAL RESEARCHMAATSCHAPPIJ B.V.
30956967,30982984,SHELL INTERNATIONALE RESEARCH  MAATSCHAPPIJ B.V.
30956992,30982984,SHELL INTERNATIONALE RESEARCH MAARTSCHAPPIJ B.V
30956994,30982984,SHELL INTERNATIONALE RESEARCH MAARTSCHAPPIJ B.V.
30956998,30982984,SHELL INTERNATIONALE RESEARCH MAASCHAPPIJ B.V
30957000,30982984,SHELL INTERNATIONALE RESEARCH MAASCHAPPIJ B.V.
30957005,30982984,SHELL INTERNATIONALE RESEARCH MAAT- SCHAPPIJ B.V.
30957008,30982984,SHELL INTERNATIONALE RESEARCH MAATASCHAPPIJ B.V
30957009,30982984,SHELL INTERNATIONALE RESEARCH MAATASCHAPPIJ B.V.
30957013,30982984,SHELL INTERNATIONALE RESEARCH MAATCHAPPIJ B. V.
30957015,30982984,SHELL INTERNATIONALE RESEARCH MAATCHAPPIJ B.V.
30957035,30982984,SHELL INTERNATIONALE RESEARCH MAATS CHAPPIJ B.V.
30957042,30982984,SHELL INTERNATIONALE RESEARCH MAATSCAPPIJ B.V.
30957046,30982984,SHELL INTERNATIONALE RESEARCH MAATSCH APPIJ B.V.
30957064,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAP. PIJ B.V.
30957068,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPIJ B. V.
30957072,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPIJ B.V.
30957074,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPIJ BV
30957094,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPI B.V.
30957116,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ
30957117,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ
30957124,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B
30957126,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B . V .
30957129,30982984,SHELL INTERNATIONALE RESEARCH MAATS-CHAPPIJ B. V.
30957133,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B. V
30957138,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B. V.
30957140,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B. V.
30957142,30982984,"SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B. V.,"
30957149,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B V
30957152,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B V.
30957156,30982984,"SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B. V. CAREL VAN BYLANDTLAAN 30,NL"
30957159,30982984,"SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B. V.,NL"
30957169,30982984,SHELL INTERNATIONALE RESEARCH MAATS-CHAPPIJ B.V.
30957173,30982984,"SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ, B.V."
30957176,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ. B.V
30957179,30982984,"SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B,V."
30957185,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V
30957219,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957222,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957224,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957225,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957226,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957227,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957228,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957229,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957230,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957231,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957232,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957233,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957234,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957236,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957237,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957238,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957239,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957240,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957241,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957242,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957243,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957244,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957245,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957246,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957250,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957251,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957252,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957255,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.
30957263,30982984,"SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.,"
30957265,30982984,"SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.,"
30957266,30982984,"SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.,"
30957273,30982984,"SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.,"
30957274,30982984,"SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.,,"
30957276,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V:
30957283,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ BV
30957288,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ BV.
